data_extracao;linha;sentido;numero_sequencia;tipo;nome;endereco_logradouro
2020-08-02 01:58:38.796502;TR60 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL CPC                  ;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;6101;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL CPC                  ;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;2551 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL RUA PAULINO CHAVES   ;PAULINO CHAVES                       
2020-08-02 01:58:38.796502;831  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;703  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. BAIRRO PADRE L. BRENTANO;AV PADRE LEOPOLDO BRENTANO
2020-08-02 01:58:38.796502;TR60 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL TRIÂNGULO            ;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;856  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;2731 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TER.BAIRRO AV.BEIRA RIO B.NOVO;AV BEIRA RIO
2020-08-02 01:58:38.796502;A11  ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERMINAL RUA VILA MARIANA     ;ESTR CHACARA DO BANCO
2020-08-02 01:58:38.796502;A954;TERMINALBAIRROTERMINAL;1;TERMINAL/PARADA;TERMINAL ANTÔNIO DE CARVALHO  ;AV ANTONIO CARVALHO
2020-08-02 01:58:38.796502;2802 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.PROF.CECILIA CORSEUIL,285;PROF CECILIA CORSEUIL                
2020-08-02 01:58:38.796502;F993 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.ESTADIO BEIRA RIO - RUA A;AV PADRE CACIQUE
2020-08-02 01:58:38.796502;V255;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL URUGUAI              ;R URUGUAI
2020-08-02 01:58:38.796502;LTR8 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM. AV. BORGES DE MEDEIROS  ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;267  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;186  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. SEN. SALGADO FILHO      ;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;2821 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BAIRRO AV. GUAÍBA    ;AV GUAIBA
2020-08-02 01:58:38.796502;F992 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM AV ERICO ESQ J ALENCAR   ;JOSE DE ALENCAR                      
2020-08-02 01:58:38.796502;T52  ;SULNORTE;1;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;G497;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO JULIO DE CASTILHO ;JULIO DE CASTILHOS                   
2020-08-02 01:58:38.796502;EC02 ;SULLESTE;1;TERMINAL/PARADA;TERM. AV. BORGES DE MEDEIROS  ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;3751 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;1795;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL CARIJÓS/PRAÇA MOEMA  ;PCA MOEMA
2020-08-02 01:58:38.796502;1795;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL SENADOR SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;264  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM AV DIÁRIO DE NOTÍCIAS    ;AV DIARIO DE NOTICIAS
2020-08-02 01:58:38.796502;3943 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL CASSIANO NASCIMENTO  ;CASSIANO NASCIMENTO                  
2020-08-02 01:58:38.796502;3973 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL CASSIANO NASCIMENTO  ;CASSIANO NASCIMENTO                  
2020-08-02 01:58:38.796502;2823;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL URUGUAI              ;R URUGUAI
2020-08-02 01:58:38.796502;491  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM.CENTRO JULIO DE CASTILHO ;JULIO DE CASTILHOS                   
2020-08-02 01:58:38.796502;EC04 ;NORTESUL;99999;TERMINAL/PARADA;TERM AV BORGES DE MEDEIROS    ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;R21  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;F98  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;149  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. CENTRO SEN.SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;250  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO BORGES DE MEDEIROS;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;375  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;6219 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;4923;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;718  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL CPC                  ;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;7311 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;2741 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.BAIRRO CAP. PADILHA, 149 ;R CAPITAO PADILHA
2020-08-02 01:58:38.796502;A871 ;BAIRROTERMINAL;1;TERMINAL/PARADA;TERM.DR.A.M.NETO/ESQ.SCHNEIDER;R DO SCHNEIDER
2020-08-02 01:58:38.796502;VM79;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. ESTR.RETIRO DA P. GROSSA;ESTR RETIRO DA PONTA GROSSA
2020-08-02 01:58:38.796502;TR61 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;662  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;LE43 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL ESTACAO FARRAPOS     ;FARRAPOS                             
2020-08-02 01:58:38.796502;T22  ;NORTESUL;1;TERMINAL/PARADA;TERMINAL NORTE AV. FARRAPOS   ;FARRAPOS                             
2020-08-02 01:58:38.796502;821  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;3468 ;TERMINALBAIRRO;1;TERMINAL/PARADA;TERMINAL AZENHA               ;AZENHA                               
2020-08-02 01:58:38.796502;T8   ;LESTENORTE;99999;TERMINAL/PARADA;TERMINAL POLONIA              ;AV POLONIA
2020-08-02 01:58:38.796502;2682 ;BAIRROCENTRO;1;TERMINAL/PARADA;TER.BAIRRO AV.BEIRA RIO B.NOVO;AV BEIRA RIO
2020-08-02 01:58:38.796502;M68  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TER.BAIRRO AV.BEIRA RIO B.NOVO;AV BEIRA RIO
2020-08-02 01:58:38.796502;2573;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL DOZE DE OUTUBRO      ;R DOZE DE OUTUBRO
2020-08-02 01:58:38.796502;4942 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. CENTRO PEREIRA PAROBE   ;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;4952 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL PEREIRA PAROBE       ;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;6101;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL CPC                  ;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;T29  ;NORTESUL;1;TERMINAL/PARADA;TERMINAL AV. FARRAPOS         ;FARRAPOS                             
2020-08-02 01:58:38.796502;7561 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;2725 ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERM. EDGAR P DE CASTRO, 2600 ;AV EDGAR PIRES DE CASTRO
2020-08-02 01:58:38.796502;R21  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM. BAIRRO R JOAO DO COUTO  ;JOAO DO COUTO                        
2020-08-02 01:58:38.796502;LE4  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL ESTAÇÃO FARRAPOS     ;FARRAPOS                             
2020-08-02 01:58:38.796502;856  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;274  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.BAIRRO CAP. PADILHA, 149 ;R CAPITAO PADILHA
2020-08-02 01:58:38.796502;A67  ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERM. R. DR. CECILIO MONZA    ;R DR CECILIO MONZA
2020-08-02 01:58:38.796502;A874 ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL BAIRRO R. MAJOR TITO ;R MAJOR TITO
2020-08-02 01:58:38.796502;G261 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM. BAIRRO R. JOAO DO COUTO ;JOAO DO COUTO                        
2020-08-02 01:58:38.796502;A11  ;BAIRROTERMINAL;1;TERMINAL/PARADA;TERMINAL RUA VILA MARIANA     ;ESTR CHACARA DO BANCO
2020-08-02 01:58:38.796502;LI.2 ;TERMINALBAIRRO;1;TERMINAL/PARADA;TERMINAL LARGO DA  EPATUR     ;LOUREIRO DA SILVA                    
2020-08-02 01:58:38.796502;273  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL URUGUAI              ;R URUGUAI
2020-08-02 01:58:38.796502;F993 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM. BORGES DE MEDEIROS      ;AV BORGES DE MEDEIROS
2020-08-02 01:58:38.796502;176  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL CENTRO RUA URUGUAI   ;URUGUAI                              
2020-08-02 01:58:38.796502;2814 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;2815 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;176  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL CARIJÓS/PRAÇA MOEMA  ;PCA MOEMA
2020-08-02 01:58:38.796502;2441 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.DORMENIO ESQ. DONA OTILIA;DORMENIO                             
2020-08-02 01:58:38.796502;F01  ;SULNORTE;1;TERMINAL/PARADA;TERMINAL BEIRA-RIO            ;PADRE CACIQUE                        
2020-08-02 01:58:38.796502;F07  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. EST. BEIRA-RIO - RUA A  ;PADRE CACIQUE                        
2020-08-02 01:58:38.796502;E149 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL BAIRRO RUA JACUI     ;AV JACUI
2020-08-02 01:58:38.796502;GT41 ;SULNORTE;1;TERMINAL/PARADA;TERM.SUL AV DIÁRIO DE NOTÍCIAS;DIARIO DE NOTICIAS                   
2020-08-02 01:58:38.796502;F02  ;SULNORTE;1;TERMINAL/PARADA;TERMINAL BEIRA-RIO            ;PADRE CACIQUE                        
2020-08-02 01:58:38.796502;VM79;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. AV. SEN. SALGADO FILHO  ;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;M98  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL SENADOR SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;762  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;T22  ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;T52  ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;2821 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL URUGUAI              ;R URUGUAI
2020-08-02 01:58:38.796502;184  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM. SEN. SALGADO FILHO      ;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;1795;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL SENADOR SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;T1   ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL AV.LOUREIRO DA SILVA ;LOUREIRO DA SILVA                    
2020-08-02 01:58:38.796502;E34  ;CENTROBAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL AV LOUREIRO DA SILVA ;LOUREIRO DA SILVA                    
2020-08-02 01:58:38.796502;394  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL CASSIANO NASCIMENTO  ;CASSIANO NASCIMENTO                  
2020-08-02 01:58:38.796502;1102 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL DIÁRIO DE NOTÍCIAS   ;DIARIO DE NOTICIAS                   
2020-08-02 01:58:38.796502;2823;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL URUGUAI              ;R URUGUAI
2020-08-02 01:58:38.796502;492  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. J DE CASTILHOS/VIGARIO  ;JULIO DE CASTILHOS                   
2020-08-02 01:58:38.796502;491  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO JULIO DE CASTILHO ;JULIO DE CASTILHOS                   
2020-08-02 01:58:38.796502;260  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;2671 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;2685 ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL AV. CAVALHADA, 2503  ;CAVALHADA                            
2020-08-02 01:58:38.796502;187  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.BAIRRO RUA DA FE         ;R DA FE
2020-08-02 01:58:38.796502;1761 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL CENTRO RUA URUGUAI   ;URUGUAI                              
2020-08-02 01:58:38.796502;2731 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL URUGUAI              ;R URUGUAI
2020-08-02 01:58:38.796502;250  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERM.CENTRO BORGES DE MEDEIROS;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;2681 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;2661 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.BAIRR JOAQUIM DE CARVALHO;R JOAQUIM DE CARVALHO
2020-08-02 01:58:38.796502;702  ;CENTROBAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL CPC                  ;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;F02  ;NORTESUL;1;TERMINAL/PARADA;TERMINAL ARENA                ;VOLUNTARIOS DA PATRIA                
2020-08-02 01:58:38.796502;R1   ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.BAIRRO R. VENTOS DO SUL  ;R VENTOS DO SUL
2020-08-02 01:58:38.796502;1112 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM.DR.A.M.NETO/ESQ.SCHNEIDER;R DO SCHNEIDER
2020-08-02 01:58:38.796502;A871 ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERM.DR.A.M.NETO/ESQ.SCHNEIDER;R DO SCHNEIDER
2020-08-02 01:58:38.796502;1716;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM. ESTR.RETIRO DA P. GROSSA;ESTR RETIRO DA PONTA GROSSA
2020-08-02 01:58:38.796502;VM79;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM. ESTR.RETIRO DA P. GROSSA;ESTR RETIRO DA PONTA GROSSA
2020-08-02 01:58:38.796502;3448 ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERMINAL RUA NOVE DE JUNHO    ;R NOVE DE JUNHO
2020-08-02 01:58:38.796502;LE43 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL ESTACAO FARRAPOS     ;FARRAPOS                             
2020-08-02 01:58:38.796502;3944 ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL AZENHA               ;AZENHA                               
2020-08-02 01:58:38.796502;3608 ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL AZENHA               ;AZENHA                               
2020-08-02 01:58:38.796502;821  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;6624 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;T89  ;LESTENORTE;99999;TERMINAL/PARADA;TERMINAL AV POLONIA           ;POLONIA                              
2020-08-02 01:58:38.796502;861  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;2748 ;BAIRROCENTROBAIRRO;1;TERMINAL/PARADA;TERM.BAIRRO CAPITAO PADILHA149;CAPITAO PADILHA                      
2020-08-02 01:58:38.796502;2682 ;CENTROBAIRRO;99999;TERMINAL/PARADA;TER.BAIRRO AV.BEIRA RIO B.NOVO;AV BEIRA RIO
2020-08-02 01:58:38.796502;M68  ;BAIRROCENTRO;1;TERMINAL/PARADA;TER.BAIRRO AV.BEIRA RIO B.NOVO;AV BEIRA RIO
2020-08-02 01:58:38.796502;A87  ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL BAIRRO R. MAJOR TITO ;R MAJOR TITO
2020-08-02 01:58:38.796502;LE23 ;TERMINALBAIRRO;1;TERMINAL/PARADA;TERMINAL ESTACAO FARRAPOS     ;FARRAPOS                             
2020-08-02 01:58:38.796502;2725 ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL AZENHA               ;AZENHA                               
2020-08-02 01:58:38.796502;690  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. COMENDADOR TAVARES      ;R COMENDADOR TAVARES
2020-08-02 01:58:38.796502;2685 ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TER.BAIRRO AV.BEIRA RIO B.NOVO;AV BEIRA RIO
2020-08-02 01:58:38.796502;R21  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. BAIRRO R JOAO DO COUTO  ;JOAO DO COUTO                        
2020-08-02 01:58:38.796502;B01  ;BAIRROTERMINAL;1;TERMINAL/PARADA;TERM.AV.ASSIS BRASIL(COCA-COLA;ASSIS BRASIL                         
2020-08-02 01:58:38.796502;R62  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;439  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO PCA PEREIRA PAROBE;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;A874 ;TERMINALBAIRRO;99999;TERMINAL/PARADA;TERM.DR.A.M.NETO/ESQ.SCHNEIDER;R DO SCHNEIDER
2020-08-02 01:58:38.796502;G5101;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.BAIRRO PCA. ALBERTO RAMOS;ALBERTO RAMOS                        
2020-08-02 01:58:38.796502;1713 ;BAIRROTERMINAL;1;TERMINAL/PARADA;TERM ESTR RETIRO DA PTA GROSSA;RETIRO DA PONTA GROSSA               
2020-08-02 01:58:38.796502;LI.2 ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL LARGO DA  EPATUR     ;LOUREIRO DA SILVA                    
2020-08-02 01:58:38.796502;T2A1 ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;273  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL URUGUAI              ;R URUGUAI
2020-08-02 01:58:38.796502;LE24 ;TERMINALBAIRROTERMINAL;1;TERMINAL/PARADA;TERM.CENTRO J.DE CASTILHOS, 53;AV JULIO DE CASTILHOS
2020-08-02 01:58:38.796502;718  ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. BAIRRO ILHA MAUA        ;R ILHA MAUA
2020-08-02 01:58:38.796502;E149 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERMINAL BAIRRO RUA JACUI     ;AV JACUI
2020-08-02 01:58:38.796502;F02  ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL BEIRA-RIO            ;PADRE CACIQUE                        
2020-08-02 01:58:38.796502;397  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL CASSIANO NASCIMENTO  ;CASSIANO NASCIMENTO                  
2020-08-02 01:58:38.796502;1716;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL SEN. SALGADO FILHO   ;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;C31  ;CENTROBAIRROCENTRO;1;TERMINAL/PARADA;TERM. PRAÇA PEREIRA PAROBÉ    ;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;M31  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO PCA.PEREIRA PAROBE;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;E17  ;CENTROBAIRRO;99999;TERMINAL/PARADA;TERMINAL AUGUSTO DE CARVALHO  ;AUGUSTO DE CARVALHO                  
2020-08-02 01:58:38.796502;VM10;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. AV. BORGES DE MEDEIROS  ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;1841 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL SEN. SALGADO FILHO   ;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;M79  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. AV. SEN. SALGADO FILHO  ;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;398  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL SENADOR SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;T1   ;SULNORTE;1;TERMINAL/PARADA;TERMINAL AV.LOUREIRO DA SILVA ;LOUREIRO DA SILVA                    
2020-08-02 01:58:38.796502;T2   ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;T2A9 ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;1101 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;341  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;195  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. SEN. SALGADO FILHO      ;AV SENADOR SALGADO FILHO
2020-08-02 01:58:38.796502;1102 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL DIÁRIO DE NOTÍCIAS   ;DIARIO DE NOTICIAS                   
2020-08-02 01:58:38.796502;T29  ;NORTESUL;99999;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;2101 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;254  ;CENTROBAIRRO;1;TERMINAL/PARADA;TERM.CENTRO BORGES DE MEDEIROS;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;3986 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL SENADOR SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;T5   ;SULNORTE;1;TERMINAL/PARADA;TERMINAL SUL PERI MACHADO     ;PERI MACHADO                         
2020-08-02 01:58:38.796502;EC07 ;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. AV. BORGES DE MEDEIROS  ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;2681 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL BORGES DE MEDEIROS   ;BORGES DE MEDEIROS                   
2020-08-02 01:58:38.796502;187  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL SALGADO FILHO        ;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;3989 ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL SENADOR SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;3951 ;CENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL SENADOR SALGADO FILHO;SENADOR SALGADO FILHO                
2020-08-02 01:58:38.796502;G5101;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. PCA PEREIRA PAROBE      ;PEREIRA PAROBE                       
2020-08-02 01:58:38.796502;3448 ;BAIRROTERMINAL;99999;TERMINAL/PARADA;TERMINAL AZENHA               ;AZENHA                               
2020-08-02 01:58:38.796502;862  ;BAIRROCENTRO;99999;TERMINAL/PARADA;TERMINAL DE PERCURSO CAIRU    ;TERM CAIRU
2020-08-02 01:58:38.796502;520  ;BAIRROCENTROBAIRRO;1;TERMINAL/PARADA;TERMINAL TRIÂNGULO            ;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;1716;BAIRROCENTRO;1;TERMINAL/PARADA;TERM. ESTR.RETIRO DA P. GROSSA;ESTR RETIRO DA PONTA GROSSA
